Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Corporate_History
CMSIGBW,London Silver Price (Pence/Ounce),Commodity Prices,United Kingdom Pound,United Kingdom,GBP per Troy Ounce,Pence,Stock,none,
Date,Ticker,Close
12/31/1952,CMSIGBW,72.577
12/31/1953,CMSIGBW,73.821
12/31/1954,CMSIGBW,74.25
12/31/1955,CMSIGBW,78.231
12/31/1956,CMSIGBW,80.099
12/31/1957,CMSIGBW,77.325
12/31/1958,CMSIGBW,76.167
12/31/1959,CMSIGBW,80.25
12/31/1960,CMSIGBW,79.463
12/31/1961,CMSIGBW,87.138
12/31/1962,CMSIGBW,103.224
12/31/1963,CMSIGBW,111.75
12/31/1964,CMSIGBW,112.125
12/31/1965,CMSIGBW,111.375
12/31/1966,CMSIGBW,111.967
12/31/1967,CMSIGBW,209.342
12/31/1968,CMSIGBW,199.25
12/31/1969,CMSIGBW,180.512
12/31/1970,CMSIGBW,163.665
12/31/1971,CMSIGBW,54.823
12/31/1972,CMSIGBW,83.163
12/31/1973,CMSIGBW,133.258
12/31/1974,CMSIGBW,189.59
12/31/1975,CMSIGBW,202.19
12/31/1976,CMSIGBW,255.378
12/31/1977,CMSIGBW,254.72
12/31/1978,CMSIGBW,298.86
12/31/1979,CMSIGBW,931.07
12/31/1980,CMSIGBW,700.76
12/31/1981,CMSIGBW,513.23
12/31/1982,CMSIGBW,654.5
12/31/1983,CMSIGBW,639.59
12/31/1984,CMSIGBW,561.04
12/31/1985,CMSIGBW,405.21
12/31/1986,CMSIGBW,373.1
12/31/1987,CMSIGBW,600
12/31/1988,CMSIGBW,609.8
12/31/1989,CMSIGBW,670.721871
12/31/1990,CMSIGBW,450.7774968
12/31/1991,CMSIGBW,431.1694058
12/31/1992,CMSIGBW,506.994311
12/31/1993,CMSIGBW,718.0733249
12/31/1994,CMSIGBW,648.6940582
12/31/1995,CMSIGBW,687.7016435
12/31/1996,CMSIGBW,576.3318584
12/31/1997,CMSIGBW,752.9506953
12/31/1998,CMSIGBW,636.9292035
12/31/1999,CMSIGBW,695.7117573
12/31/2000,CMSIGBW,640.8299621
12/31/2001,CMSIGBW,667.0714286
12/31/2002,CMSIGBW,620.2206068
12/31/2003,CMSIGBW,696.4835651
12/31/2004,CMSIGBW,744.2939317
12/31/2005,CMSIGBW,1079.884324
12/31/2006,CMSIGBW,1366.287611
12/31/2007,CMSIGBW,1556.04804
12/31/2008,CMSIGBW,1571.671934
12/31/2009,CMSIGBW,2184.883692
12/31/2010,CMSIGBW,4109.93045
12/31/2011,CMSIGBW,5360.670529
